Product_id,Advert_id,Price,City_Name,Zone,City_code,Zone_code,Square_meters,Bed_rooms,Toilets,advert_url,today's_date
 3789935,8166003789935,550000,barcelona,sarria, 1930008, 502,87,2,1,https://www.habitaclia.com/comprar-piso-al_lado_del_parque_de_santa_amelia_sarria-barcelona-i8166003789935.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:10.351959
 3789752,8166003789752,475000,barcelona,sagrada_familia, 1930008, 202,170,2,2,https://www.habitaclia.com/comprar-piso-magnifica_propiedad_frente_a_sagrada_familia_sagrada_familia-barcelona-i8166003789752.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:11.040919
 325,27066000000325,580000,barcelona,esquerra_baixa_de_l_eixample, 1930008, 205,133,4,3,https://www.habitaclia.com/comprar-piso-vivienda_de_lujo_con_130_m2_totalmente_exterior_en_la_nova_esqu_esquerra_baixa_de_l_eixample-barcelona-i27066000000325.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:11.820215
 1748578,5903001748578,1050000,barcelona,sant_gervasi___galvany, 1930008, 505,290,4,3,https://www.habitaclia.com/comprar-piso-alto_de_224m2_en_finca_regia_con_ascensor_y_parking_en_finc_sant_gervasi_galvany-barcelona-i5903001748578.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:12.496749
 333,27066000000333,560000,barcelona,esquerra_baixa_de_l_eixample, 1930008, 205,131,3,2,https://www.habitaclia.com/comprar-piso-opotunidad_unica_muy_amplio_y_muy_luminoso_en_leixample_esquerra_baixa_de_l_eixample-barcelona-i27066000000333.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:13.103215
 3789543,8166003789543,185000,barcelona,sagrada_familia, 1930008, 202,39,2,1,https://www.habitaclia.com/comprar-piso-reformado_en_sagrada_familia_sagrada_familia-barcelona-i8166003789543.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:13.719151
 584,29091000000584,465000,barcelona,esquerra_baixa_de_l_eixample, 1930008, 205,100,3,2,https://www.habitaclia.com/comprar-piso-esquerra_baixa_de_l_eixample-barcelona-i29091000000584.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:14.388208
 4365451,2376004365451,270000,barcelona,putget___farro, 1930008, 506,104,NA,1,https://www.habitaclia.com/comprar-estudio-con_ascensor_putget_farro-barcelona-i2376004365451.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:15.036214
 728,29091000000728,249000,barcelona,sant_antoni, 1930008, 206,68,2,1,https://www.habitaclia.com/comprar-piso-sant_antoni-barcelona-i29091000000728.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:15.713648
 4365469,2376004365469,358000,barcelona,sant_antoni, 1930008, 206,63,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_sant_antoni-barcelona-i2376004365469.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:16.529661
 277,38865000000277,1050000,barcelona,sant_gervasi___bonanova, 1930008, 504,227,4,4,https://www.habitaclia.com/comprar-piso-en_venta_luminoso_en_bonanovasarria_sant_gervasi_bonanova-barcelona-i38865000000277.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:17.259766
 3809560,4737003809560,279000,barcelona,camp_d_en_grassot___gracia_n, 1930008, 605,75,3,1,https://www.habitaclia.com/comprar-piso-de_tres_habitaciones_en_venta_cerca_del_metro_de_joanic_camp_d_en_grassot_gracia_n-barcelona-i4737003809560.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:17.911040
 710,29091000000710,299000,barcelona,sagrada_familia, 1930008, 202,81,4,1,https://www.habitaclia.com/comprar-piso-sagrada_familia-barcelona-i29091000000710.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:18.595096
 4272853,3901004272853,1200000,barcelona,putget___farro, 1930008, 506,220,4,2,https://www.habitaclia.com/comprar-atico-esplendido_duplex_unico_con_terraza_de_40m2_putget_farro-barcelona-i3901004272853.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:19.470091
 4331705,4975004331705,490000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,101,4,2,https://www.habitaclia.com/comprar-apartamento-en_venta_piso_de_cuatro_dormitorios_en_eixample_izquierdo_barce_esquerra_alta_de_l_eixample-barcelona-i4975004331705.htm?pag=0&f=&geo=p&from=list&lo=55,2022-11-12 16:54:20.592818
 4272824,3901004272824,765000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,150,4,2,https://www.habitaclia.com/comprar-piso-fantastico_en_venta_un_paso_de_francesc_macia_esquerra_alta_de_l_eixample-barcelona-i3901004272824.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:21.318606
 172,38865000000172,890000,barcelona,sant_antoni, 1930008, 206,195,6,2,https://www.habitaclia.com/comprar-piso-en_venta_en_sant_antoni_sant_antoni-barcelona-i38865000000172.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:22.323717
 4331842,4975004331842,620000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,133,4,2,https://www.habitaclia.com/comprar-apartamento-piso_a_reformar_de_cuatro_dormitorios_en_eixample_derecho_barce_esquerra_alta_de_l_eixample-barcelona-i4975004331842.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:23.300508
 4331913,4975004331913,417000,barcelona,sagrada_familia, 1930008, 202,89,3,2,https://www.habitaclia.com/comprar-apartamento-piso_de_3_dormitorios_con_balcon_de_5_m2_en_venta_en_eixample_de_sagrada_familia-barcelona-i4975004331913.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:24.290539
 4416686,12821004416686,830000,barcelona,les_corts, 1930008, 401,142,4,2,https://www.habitaclia.com/comprar-piso-amplio_con_vistas_y_muchas_posibilidades_calle_de_la_caravela_la_nina_21_les_corts-barcelona-i12821004416686.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:25.406917
 4355213,3737004355213,460000,barcelona,la_salut, 1930008, 603,NA,3,2,https://www.habitaclia.com/comprar-piso-obra_nueva_ronda_guinardo_1_la_salut-barcelona-i3737004355213.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:26.389889
 4332008,4975004332008,550000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,80,3,2,https://www.habitaclia.com/comprar-atico-en_excelentes_condiciones_de_3_dormitorios_con_terraza_de_esquerra_alta_de_l_eixample-barcelona-i4975004332008.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:27.463198
 4414729,18274004414729,319000,barcelona,sagrada_familia, 1930008, 202,74,3,1,https://www.habitaclia.com/comprar-piso-cl_provenca_503_505_sagrada_familia-barcelona-i18274004414729.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:28.073045
 212,38865000000212,550000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,97,3,1,https://www.habitaclia.com/comprar-piso-en_venta_en_l_antiga_esquerra_de_l_eixample_esquerra_alta_de_l_eixample-barcelona-i38865000000212.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:28.689675
 3749876,4455003749876,345000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,69,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_y_calefaccion_esquerra_alta_de_l_eixample-barcelona-i4455003749876.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:29.374481
 4382150,4190004382150,695000,barcelona,sants, 1930008, 307,290,4,3,https://www.habitaclia.com/comprar-casa-sants-barcelona-i4190004382150.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:30.040081
 3787083,8166003787083,1175000,barcelona,tres_torres, 1930008, 501,152,3,3,https://www.habitaclia.com/comprar-piso-elegante_con_parking_en_les_tres_torres_tres_torres-barcelona-i8166003787083.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:30.757905
 4192289,4509004192289,270000,barcelona,sant_antoni, 1930008, 206,86,3,2,https://www.habitaclia.com/comprar-piso-en_finca_de_nunez_y_navarro_situado_en_la_segunda_planta_del_edi_sant_antoni-barcelona-i4509004192289.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:31.675403
 4414447,18274004414447,578000,barcelona,sant_antoni, 1930008, 206,126,4,2,https://www.habitaclia.com/comprar-piso-carrer_de_floridablanca_sn_sant_antoni-barcelona-i18274004414447.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:32.385232
 4269009,3741004269009,390000,barcelona,dreta_de_l_eixample, 1930008, 203,65,2,1,https://www.habitaclia.com/comprar-piso-de_diseno_junto_a_paseo_sant_joan_dreta_de_l_eixample-barcelona-i3741004269009.htm?pag=1&f=&geo=p&from=list&lo=55,2022-11-12 16:54:33.115884
 205770837,531205770837,850000,barcelona,sant_gervasi___galvany, 1930008, 505,143,4,3,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_parking_calefaccion_y_air_sant_gervasi_galvany-barcelona-i531205770837.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:33.811873
 205770445,531205770445,783000,barcelona,putget___farro, 1930008, 506,205,5,3,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_parking_calefaccion_y_air_putget_farro-barcelona-i531205770445.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:34.414955
 4272821,3901004272821,1298000,barcelona,sant_gervasi___bonanova, 1930008, 504,235,5,3,https://www.habitaclia.com/comprar-piso-preciosa_vivienda_junto_plaza_joaquim_folguera_sant_gervasi_bonanova-barcelona-i3901004272821.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:35.084320
 4326017,10507004326017,282900,barcelona,la_marina_port, 1930008, 302,NA,2,2,https://www.habitaclia.com/comprar-piso-obra_nueva_calle_foc_30_la_marina_port-barcelona-i10507004326017.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:35.779662
 730,29091000000730,199000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,46,1,1,https://www.habitaclia.com/comprar-piso-esquerra_alta_de_l_eixample-barcelona-i29091000000730.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:36.650785
 730,29091000000730,199000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,NA,NA,NA,https://www.habitaclia.com/comprar-piso-a_200m_de_la_sagrada_familia_sagrada_familia-barcelona-i3055004435131.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:37.365852
 17572,19272000017572,135000,barcelona,raval, 1930008, 101,40,1,1,https://www.habitaclia.com/comprar-atico-con_calefaccion_y_aire_acondicionado_raval-barcelona-i19272000017572.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:38.406363
 16446,19272000016446,280000,barcelona,la_marina_montjuic, 1930008, 303,92,3,2,https://www.habitaclia.com/comprar-apartamento-con_3_habitaciones_con_ascensor_y_calefaccion_la_marina_montjuic-barcelona-i19272000016446.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:39.091717
 4365445,2376004365445,797000,barcelona,les_corts, 1930008, 401,192,5,2,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_calefaccion_y_aire_acondic_les_corts-barcelona-i2376004365445.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:39.751131
 5760,24359000005760,405000,barcelona,fort_pienc, 1930008, 201,91,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_fort_pienc-barcelona-i24359000005760.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:40.366248
 17918,19272000017918,159000,barcelona,raval, 1930008, 101,50,1,1,https://www.habitaclia.com/comprar-apartamento-con_calefaccion_y_aire_acondicionado_raval-barcelona-i19272000017918.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:41.059378
 1760,29169000001760,685000,barcelona,sagrada_familia, 1930008, 202,93,3,2,https://www.habitaclia.com/comprar-atico-sagrada_familia-barcelona-i29169000001760.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:41.691189
 4331433,4975004331433,755000,barcelona,sant_gervasi___bonanova, 1930008, 504,150,5,3,https://www.habitaclia.com/comprar-apartamento-espectacular_piso_a_reformar_de_151m2_con_terraza_en_venta_en_s_sant_gervasi_bonanova-barcelona-i4975004331433.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:42.666797
 4331608,4975004331608,1440000,barcelona,sant_gervasi___galvany, 1930008, 505,137,5,4,https://www.habitaclia.com/comprar-atico-de_5_dormitorios_con_101m2_terraza_en_venta_en_sant_gervas_sant_gervasi_galvany-barcelona-i4975004331608.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:43.582372
 4331936,4975004331936,1590000,barcelona,sant_gervasi___bonanova, 1930008, 504,214,5,4,https://www.habitaclia.com/comprar-apartamento-excepcional_piso_con_terraza_y_jardin_con_piscina_privada_en_ven_sant_gervasi_bonanova-barcelona-i4975004331936.htm?pag=2&f=&geo=p&from=list&lo=55,2022-11-12 16:54:44.495828
 3486505,2277003486505,1395000,barcelona,sant_gervasi___galvany, 1930008, 505,391,5,4,https://www.habitaclia.com/comprar-piso-increible_de_370m2_en_sant_gervasi_sant_gervasi_galvany-barcelona-i2277003486505.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:45.455209
 4272829,3901004272829,340000,barcelona,vila_de_gracia, 1930008, 604,106,1,1,https://www.habitaclia.com/comprar-piso-amplia_vivienda_a_estrenar_a_escasos_metros_de_gala_placidia_vila_de_gracia-barcelona-i3901004272829.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:46.529714
 4365455,2376004365455,199000,barcelona,carmel, 1930008, 705,93,4,1,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_calefaccion_carmel-barcelona-i2376004365455.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:47.712976
 3773023,28371003773023,1400000,barcelona,tres_torres, 1930008, 501,205,5,3,https://www.habitaclia.com/comprar-piso-grande_en_finca_con_un_solo_por_planta_en_el_barrio_de_tres_torres-barcelona-i28371003773023.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:48.912922
 3813659,4737003813659,1200000,barcelona,sant_gervasi___galvany, 1930008, 505,201,5,2,https://www.habitaclia.com/comprar-piso-en_finca_regia_de_cinco_habitaciones_en_muntaner_sant_gervasi_galvany-barcelona-i4737003813659.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:49.995512
 4272781,3901004272781,850000,barcelona,putget___farro, 1930008, 506,215,5,4,https://www.habitaclia.com/comprar-piso-elegante_vivienda_exterior_con_mucha_luz_natural_putget_farro-barcelona-i3901004272781.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:51.139831
 4132889,4396004132889,218000,barcelona,camp_d_en_grassot___gracia_n, 1930008, 605,57,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_camp_d_en_grassot_gracia_n-barcelona-i4396004132889.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:52.382651
 4193859,12551004193859,555000,barcelona,esquerra_baixa_de_l_eixample, 1930008, 205,110,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_calefaccion_esquerra_baixa_de_l_eixample-barcelona-i12551004193859.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:53.961408
 3077606,9433003077606,408000,barcelona,dreta_de_l_eixample, 1930008, 203,97,3,1,https://www.habitaclia.com/comprar-piso-magnifico_en_venta_en_ronda_sant_pere_dreta_de_l_eixample-barcelona-i9433003077606.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:55.279573
 709,29091000000709,367000,barcelona,st_pere___sta_caterina___el_born, 1930008, 104,83,3,1,https://www.habitaclia.com/comprar-piso-st_pere_sta_caterina_el_born-barcelona-i29091000000709.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:56.465799
 4329812,4975004329812,494000,barcelona,sant_gervasi___galvany, 1930008, 505,70,2,2,https://www.habitaclia.com/comprar-apartamento-ejemplar_piso_de_obra_nueva_de_2_dormitorios_con_patio_de_16_m2_sant_gervasi_galvany-barcelona-i4975004329812.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:57.630711
 2352673,1097002352673,320000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,68,1,1,https://www.habitaclia.com/comprar-piso-con_ascensor_calefaccion_y_aire_acondicionado_esquerra_alta_de_l_eixample-barcelona-i1097002352673.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:54:58.764682
 205770184,531205770184,725000,barcelona,sant_ramon___maternitat, 1930008, 402,250,6,4,https://www.habitaclia.com/comprar-atico-con_6_habitaciones_con_ascensor_parking_calefaccion_y_ai_sant_ramon_maternitat-barcelona-i531205770184.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:55:00.363259
 4283179,2410004283179,350000,barcelona,sant_andreu, 1930008, 903,69,3,2,https://www.habitaclia.com/comprar-atico-maravilloso_sobre_con_dos_terrazas_en_sant_andreu_sant_andreu-barcelona-i2410004283179.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:55:01.533427
 4272631,3901004272631,1850000,barcelona,sant_gervasi___galvany, 1930008, 505,278,5,5,https://www.habitaclia.com/comprar-piso-fantastico_alto_con_terraza_en_cvalero_sant_gervasi_galvany-barcelona-i3901004272631.htm?pag=3&f=&geo=p&from=list&lo=55,2022-11-12 16:55:02.696597
 3815715,4585003815715,205000,barcelona,el_coll, 1930008, 602,72,3,1,https://www.habitaclia.com/comprar-piso-muy_luminoso_el_coll-barcelona-i4585003815715.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:03.878799
 3813472,4737003813472,899000,barcelona,putget___farro, 1930008, 506,324,5,4,https://www.habitaclia.com/comprar-piso-en_venta_con_piscina_privada_en_sant_gervasi_putget_farro-barcelona-i4737003813472.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:05.104585
 4274573,2875004274573,625000,barcelona,camp_de_l_arpa, 1930008, 1001,13,4,2,https://www.habitaclia.com/comprar-atico-con_4_habitaciones_con_ascensor_y_aire_acondicionado_calle_del_dos_de_maig_238_camp_de_l_arpa-barcelona-i2875004274573.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:06.354954
 314,27066000000314,1090000,barcelona,les_corts, 1930008, 401,260,4,4,https://www.habitaclia.com/comprar-piso-junto_a_la_l_illa_con_2_terrazas_piscina_y_jardines_les_corts-barcelona-i27066000000314.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:07.592005
 3815061,4737003815061,480000,barcelona,sarria, 1930008, 502,86,2,2,https://www.habitaclia.com/comprar-piso-en_venta_junto_al_parque_santa_amelia_sarria-barcelona-i4737003815061.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:08.789737
 198,38865000000198,2370000,barcelona,pedralbes, 1930008, 403,301,6,6,https://www.habitaclia.com/comprar-piso-en_venta_en_pedralbes_pedralbes-barcelona-i38865000000198.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:10.050675
 3814972,4737003814972,460000,barcelona,putget___farro, 1930008, 506,88,2,1,https://www.habitaclia.com/comprar-piso-de_dos_habitaciones_en_venta_en_plaza_molina_putget_farro-barcelona-i4737003814972.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:11.264537
 4274601,2875004274601,325000,barcelona,vila_de_gracia, 1930008, 604,70,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_del_diluvi_6_vila_de_gracia-barcelona-i2875004274601.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:12.548927
 2352654,1097002352654,725000,barcelona,putget___farro, 1930008, 506,181,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_y_aire_acondicionado_putget_farro-barcelona-i1097002352654.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:13.635875
 4132169,6254004132169,290000,barcelona,vallcarca___penitents, 1930008, 601,95,3,1,https://www.habitaclia.com/comprar-piso-en_gracia_vallcarca_calle_gomis_43_vallcarca_penitents-barcelona-i6254004132169.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:14.884784
 3907347,4552003907347,475000,barcelona,les_corts, 1930008, 401,80,3,2,https://www.habitaclia.com/comprar-piso-perfecto_detras_de_la_de_la_illa_diagonal_con_pk_les_corts-barcelona-i4552003907347.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:16.424889
 3786732,8166003786732,350000,barcelona,la_sagrera, 1930008, 904,133,4,2,https://www.habitaclia.com/comprar-atico-duplex_con_terraza_y_encanto_la_sagrera-barcelona-i8166003786732.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:17.561422
 3786216,8166003786216,75000,barcelona,carmel, 1930008, 705,58,1,1,https://www.habitaclia.com/comprar-piso-sotano_con_patio_a_reformar_en_el_carmel_carmel-barcelona-i8166003786216.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:18.759637
 155,38529000000155,1970000,barcelona,vallvidrera___tibidabo___les_planes, 1930008, 503,509,5,5,https://www.habitaclia.com/comprar-casa-espectacular_con_un_gran_jardin_i_piscina_vallvidrera_tibidabo_les_planes-barcelona-i38529000000155.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:20.032491
 727,29091000000727,249000,barcelona,raval, 1930008, 101,68,2,1,https://www.habitaclia.com/comprar-piso-raval-barcelona-i29091000000727.htm?pag=4&f=&geo=p&from=list&lo=55,2022-11-12 16:55:21.673888
 4414868,18274004414868,195000,barcelona,congres___indians, 1930008, 905,65,3,1,https://www.habitaclia.com/comprar-piso-calle_de_felip_ii_sn_congres_indians-barcelona-i18274004414868.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:22.867427
 3785222,8166003785222,375000,barcelona,vila_olimpica, 1930008, 1004,75,2,2,https://www.habitaclia.com/comprar-piso-duplex_con_terraza_jardin_en_la_vila_olimpica_vila_olimpica-barcelona-i8166003785222.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:24.266138
 721,29091000000721,389000,barcelona,sant_andreu, 1930008, 903,97,4,2,https://www.habitaclia.com/comprar-piso-sant_andreu-barcelona-i29091000000721.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:25.907177
 3814143,4737003814143,655000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,113,3,2,https://www.habitaclia.com/comprar-piso-en_venta_en_l_antiga_esquerra_de_l_eixample_esquerra_alta_de_l_eixample-barcelona-i4737003814143.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:27.520792
 3814003,4737003814003,1425000,barcelona,dreta_de_l_eixample, 1930008, 203,285,6,3,https://www.habitaclia.com/comprar-piso-en_venta_en_chaflan_de_la_calle_roger_de_lluria_dreta_de_l_eixample-barcelona-i4737003814003.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:28.601808
 4365437,2376004365437,260000,barcelona,horta, 1930008, 710,91,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_calefaccion_y_aire_acondicionado_horta-barcelona-i2376004365437.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:29.834726
 4270090,1042004270090,345000,barcelona,vallcarca___penitents, 1930008, 601,75,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_vallcarca_penitents-barcelona-i1042004270090.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:31.075021
 4332116,4975004332116,679000,barcelona,vallcarca___penitents, 1930008, 601,167,4,2,https://www.habitaclia.com/comprar-apartamento-piso_muy_especial_y_con_encanto_ubicado_en_un_edificio_que_hace_vallcarca_penitents-barcelona-i4975004332116.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:32.249804
 3815714,4585003815714,415000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,45,2,1,https://www.habitaclia.com/comprar-atico-totalmente_reformado_esquerra_alta_de_l_eixample-barcelona-i4585003815714.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:33.497918
 3525441,13884003525441,398500,barcelona,sagrada_familia, 1930008, 202,82,2,2,https://www.habitaclia.com/comprar-piso-en_venta_en_eixample_sagrada_familia_2_dormitorios_sagrada_familia-barcelona-i13884003525441.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:34.758470
 3007406,16963003007406,539000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,105,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_aire_acondicionado_esquerra_alta_de_l_eixample-barcelona-i16963003007406.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:36.376576
 4268898,3741004268898,1120000,barcelona,sant_gervasi___galvany, 1930008, 505,212,4,4,https://www.habitaclia.com/comprar-atico-en_venta_junto_a_la_plaza_molina_sant_gervasi_galvany-barcelona-i3741004268898.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:37.688908
 4393688,18274004393688,239000,barcelona,el_clot, 1930008, 1002,54,2,1,https://www.habitaclia.com/comprar-piso-plaza_del_mercat_sn_el_clot-barcelona-i18274004393688.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:38.963651
 3814290,4737003814290,385000,barcelona,vallcarca___penitents, 1930008, 601,94,3,2,https://www.habitaclia.com/comprar-piso-en_venta_en_el_putxet_con_balcon_y_posibilidad_de_parking_vallcarca_penitents-barcelona-i4737003814290.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:40.677330
 711,29091000000711,299000,barcelona,camp_d_en_grassot___gracia_n, 1930008, 605,81,4,1,https://www.habitaclia.com/comprar-piso-camp_d_en_grassot_gracia_n-barcelona-i29091000000711.htm?pag=5&f=&geo=p&from=list&lo=55,2022-11-12 16:55:41.932710
 3789971,8166003789971,180000,barcelona,bon_pastor, 1930008, 902,87,3,1,https://www.habitaclia.com/comprar-piso-exterior_y_reformado_en_sant_andreu_bon_pastor-barcelona-i8166003789971.htm?pag=6&f=&geo=p&from=list&lo=55,2022-11-12 16:55:43.151080
 127,38529000000127,1670000,barcelona,vallvidrera___tibidabo___les_planes, 1930008, 503,370,4,5,https://www.habitaclia.com/comprar-casa-preciosa_de_diseno_con_piscina_y_espectaculares_vistas_a_ba_vallvidrera_tibidabo_les_planes-barcelona-i38529000000127.htm?pag=6&f=&geo=p&from=list&lo=55,2022-11-12 16:55:44.304918
 3814816,4737003814816,1125000,barcelona,st_pere___sta_caterina___el_born, 1930008, 104,130,3,2,https://www.habitaclia.com/comprar-piso-de_alto_standing_en_obra_nueva_del_ano_2020_en_la_via_laiet_st_pere_sta_caterina_el_born-barcelona-i4737003814816.htm?pag=6&f=&geo=p&from=list&lo=55,2022-11-12 16:55:45.491067
 3750012,4455003750012,380000,barcelona,glories_el_parc, 1930008, 1003,75,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_glories_el_parc-barcelona-i4455003750012.htm?pag=6&f=&geo=p&from=list&lo=55,2022-11-12 16:55:46.738788
